	xKooFuss_d	yKooFuss_d	Formcode	Ra_Di_cm	Breit_cm	Objekt	Kopf_LV95_	Kopf_LV951	Fuss_LV95_	Fuss_LV951	AnzJR_Best	Mark_Best	WK_Best	Splint_Bes	Art_Best	DcEign	DmRek	mindDM	LabNr	Dat	Gte	DG	x	y
19939.00000000000	491.41	125.24	8.00	3.00	0.00	P			2683693.91	1246653.48	10.00	m	3	0.00	16	4	0.00						2683693.91	1246653.48
16787.00000000000	476.71	152.07	8.00	5.00	0.00	P			2683668.73	1246670.85	27.00	m	4	0.00	18	4	0.00						2683668.73	1246670.85
21082.00000000000	475.73	154.65	8.00	3.50	0.00	P			2683666.70	1246672.72	11.00	m	3	0.00	5	4	0.00						2683666.70	1246672.72
27176.00000000000	472.39	154.25	8.00	5.00	0.00	P			2683663.89	1246670.85	18.00	m	5	1.00	1	4	0.00						2683663.89	1246670.85
28196.00000000000	455.96	163.22	8.00	2.00	0.00	P			2683645.18	1246671.49	10.00	m	3	0.00	6	4	0.00						2683645.18	1246671.49
1708.00000000000	488.34	141.90	8.00	2.00	0.00	P	2683683.6693	1246667.0688	2683683.69	1246666.99	13.00	m	2?	0.00	6	4	0.00						2683683.69	1246666.99
27097.00000000000	492.05	121.83	8.00	3.00	0.00	P			2683696.01	1246650.72	12.00	m	4	0.00	5	4	0.00						2683696.02	1246650.72
19543.00000000000	485.32	157.72	8.00	2.50	0.00	P			2683673.89	1246679.77	18.00	m	4	0.00	11	4	0.00						2683673.88	1246679.77
5029.00000000000	493.79	120.98	8.00	3.50	0.00	P			2683697.95	1246650.75	15.00	m	3	0.00	7	4	0.00						2683697.95	1246650.75
113.00000000000	498.33	157.40	8.00	2.00	0.00	P	2683685.7227	1246685.3822	2683685.65	1246685.32	12.00	m	4	0.00	5	4	0.00						2683685.65	1246685.32
22538.00000000000	511.38	134.65	8.00	3.00	0.00	P			2683707.53	1246670.86	18.00	m	3	0.00	5	4	0.00						2683707.53	1246670.86
18013.00000000000	479.27	170.56	8.00	4.00	0.00	P			2683662.71	1246688.52	9.00	m	4	0.00	7	4	0.00						2683662.71	1246688.52
5183.00000000000	494.31	124.52	8.00	3.00	0.00	P			2683696.83	1246654.14	12.00	m	3	0.00	7	4	0.00						2683696.83	1246654.14
19941.00000000000	491.22	124.95	8.00	3.50	0.00	P			2683693.88	1246653.14	19.00	m	3	0.00	6	4	0.00						2683693.88	1246653.14
27373.00000000000	485.08	135.06	8.00	2.50	0.00	P			2683683.85	1246659.42	14.00	m	3	0.00	5	4	0.00						2683683.85	1246659.42
24619.00000000000	501.11	121.86	8.00	4.00	0.00	P			2683704.10	1246654.82	20.00	m	1	0.00	11	4	0.00						2683704.10	1246654.81
23996.00000000000	514.14	120.58	8.00	2.50	0.00	P			2683716.32	1246659.53	6.00	m	4	0.00	5	4	0.00						2683716.32	1246659.53
17102.00000000000	533.39	119.08	8.00	3.50	0.00	P			2683734.19	1246666.84	7.00	m	5	0.00	7	4	0.00						2683734.19	1246666.84
15904.00000000000	508.25	134.88	8.00	3.00	0.00	P			2683704.63	1246669.66	10.00	m	3	0.00	6	4	0.00						2683704.63	1246669.66
5185.00000000000	494.77	129.46	8.00	2.50	0.00	P			2683695.02	1246658.76	8.00	m	4	0.00	16	4	0.00						2683695.02	1246658.76
16376.00000000000	516.24	118.30	8.00	3.00	0.00	P			2683719.21	1246658.43	15.00	m	3	1.00	1	4	0.00						2683719.21	1246658.43
26293.00000000000	482.94	144.65	8.00	2.50	0.00	P			2683677.63	1246667.02	16.00	m	4	0.00	3	4	0.00						2683677.63	1246667.02
20473.00000000000	498.75	125.23	8.00	4.00	0.00	P			2683700.48	1246656.77	16.00	m	4	0.00	5	4	0.00						2683700.48	1246656.77
513.00000000000	490.10	145.75	8.00	3.00	0.00	P			2683683.53	1246671.22	12.00	m	4	1.00	1	4	0.00						2683683.53	1246671.22
14009.00000000000	514.73	103.56	8.00	2.50	0.00	P			2683724.49	1246644.58	10.00	m	4	0.00	5	4	0.00						2683724.49	1246644.58
21105.00000000000	479.69	150.62	8.00	3.50	0.00	P			2683672.05	1246670.89	14.00	m	3	1.00	1	4	0.00						2683672.05	1246670.89
16837.00000000000	480.94	151.41	8.00	3.50	0.00	P			2683672.80	1246672.16	16.00	m	4	0.00	9	4	0.00						2683672.80	1246672.16
2880.00000000000	497.31	143.18	8.00	4.50	0.00	P			2683691.12	1246672.16	16.00	m	1	1.00	1	4	0.00						2683691.12	1246672.16
14033.00000000000	512.80	103.80	8.00	1.50	0.00	P			2683722.65	1246643.93	12.00	m		0.00	5	4	0.00						2683722.65	1246643.93
25958.00000000000	485.31	133.86	8.00	3.00	0.00	P			2683684.60	1246658.44	22.00	m	4	0.00	6	4	0.00						2683684.60	1246658.45
18944.00000000000	507.92	114.02	8.00	4.00	0.00	P			2683713.70	1246650.87	14.00	m	3	0.00	7	4	0.00						2683713.70	1246650.87
23322.00000000000	497.55	122.15	8.00	4.00	0.00	P			2683700.79	1246653.48	17.00	m	4	0.00	7	4	0.00						2683700.79	1246653.49
11598.00000000000	501.59	135.30	8.00	4.50	0.00	P			2683698.49	1246667.04	16.00	m	4	0.00	5	4	0.00						2683698.49	1246667.04
26213.00000000000	472.82	141.22	8.00	4.00	0.00	P			2683670.13	1246659.41	9.00	m	3	0.00	7	4	0.00						2683670.12	1246659.41
23856.00000000000	505.93	122.28	8.00	3.00	0.00	P			2683708.22	1246657.36	6.00	m	3	0.00	5	4	0.00						2683708.22	1246657.36
1420.00000000000	502.62	156.42	8.00	4.50	0.00	P			2683689.92	1246686.38	0.00	m	4	0.00	7	4	0.00						2683689.92	1246686.38
20235.00000000000	498.17	126.18	8.00	3.00	0.00	P			2683699.53	1246657.36	15.00	m	4	1.00	1	4	0.00						2683699.53	1246657.36
24687.00000000000	488.68	126.15	8.00	4.50	0.00	P			2683691.06	1246653.07	12.00	m	4	0.00	7	4	0.00						2683691.06	1246653.07
17103.00000000000	533.46	119.30	8.00	2.50	0.00	P			2683734.15	1246667.06	13.00	m	3	0.00	9	4	0.00						2683734.15	1246667.06
13853.00000000000	504.71	132.91	8.00	3.50	0.00	P			2683702.35	1246666.31	17.00	m	3	0.00	6	4	0.00						2683702.35	1246666.31
24061.00000000000	504.38	121.50	8.00	3.00	0.00	P			2683707.18	1246655.97	15.00	m	3	0.00	6	4	0.00						2683707.18	1246655.97
25881.00000000000	485.43	128.74	8.00	3.00	0.00	P			2683687.00	1246653.92	15.00	m	4	0.00	6	4	0.00						2683687.00	1246653.92
14476.00000000000	515.37	109.20	8.00	3.50	0.00	P			2683722.52	1246649.91	14.00	m	4	1.00	1	4	0.00						2683722.52	1246649.91
13348.00000000000	525.01	123.57	8.00	4.50	0.00	P			2683724.68	1246667.08	20.00	m	4	1.00	1	4	0.00						2683724.68	1246667.08
21115.00000000000	476.72	150.10	8.00	4.00	0.00	P			2683669.62	1246669.09	16.00	m	3	0.00	11	4	0.00						2683669.62	1246669.09
18501.00000000000	509.70	102.56	8.00	3.50	0.00	P			2683720.44	1246641.43	10.00	m		0.00	5	4	0.00						2683720.44	1246641.43
26666.00000000000	481.10	148.60	8.00	4.50	0.00	P			2683674.21	1246669.72	17.00	m	3	0.00	7	4	0.00						2683674.21	1246669.72
23538.00000000000	507.78	118.31	8.00	4.00	0.00	P			2683711.65	1246654.64	19.00	m	3	1.00	1	4	0.00						2683711.65	1246654.64
815.00000000000	492.71	143.09	8.00	2.00	0.00	P			2683687.06	1246670.01	12.00	m	4	0.00	3	4	0.00						2683687.06	1246670.01
8835.00000000000	485.11	174.43	8.00	2.00	0.00	P			2683666.19	1246694.60	6.00	m	4	0.00	7	4	0.00						2683666.19	1246694.60
14120.00000000000	516.97	106.97	8.00	2.50	0.00	P			2683724.96	1246648.64	10.00	m	4	0.00	9	4	0.00						2683724.96	1246648.64
19674.00000000000	509.95	124.81	8.00	3.50	0.00	P			2683710.67	1246661.43	21.00	m	1?	0.00	6	4	0.00						2683710.67	1246661.43
13138.00000000000	518.99	126.61	8.00	3.50	0.00	P			2683717.94	1246667.09	24.00	m		0.00	2	4	0.00						2683717.94	1246667.09
28175.00000000000	477.20	130.36	8.00	5.00	0.00	P			2683678.92	1246651.67	20.00	m	4	1.00	1	4	0.00		658185	0	u		2683678.92	1246651.67
15834.00000000000	508.89	138.11	8.00	5.00	0.00	P			2683703.75	1246672.83	13.00	m	4	0.00	7	4	0.00						2683703.75	1246672.83
14191.00000000000	515.72	107.63	8.00	6.50	0.00	P			2683723.55	1246648.67	32.00	m	4	1.00	1	3	0.00						2683723.54	1246648.67
15670.00000000000	507.34	134.72	8.00	4.50	0.00	P			2683703.89	1246669.11	10.00	m	3	0.00	7	4	0.00						2683703.89	1246669.11
17747.00000000000	510.22	131.02	8.00	4.50	0.00	P			2683708.12	1246667.10	20.00	m	4	0.00	4	4	0.00						2683708.12	1246667.10
23517.00000000000	507.54	115.38	8.00	2.00	0.00	P			2683712.75	1246651.92	4.00	m	3	0.00	7	4	0.00						2683712.75	1246651.92
3101.00000000000	487.10	146.62	8.00	3.00	0.00	P			2683680.46	1246670.65	16.00	m	4	0.00	5	4	0.00						2683680.46	1246670.65
23965.00000000000	512.14	120.98	8.00	4.00	0.00	P			2683714.35	1246658.99	16.00	m	4	0.00	7	4	0.00						2683714.35	1246658.99
17780.00000000000	510.84	136.77	8.00	1.50	0.00	P			2683706.10	1246672.51	5.00	m	3	0.00	16	4	0.00						2683706.10	1246672.51
20709.00000000000	501.06	124.85	8.00	4.00	0.00	P			2683702.71	1246657.47	19.00	m		0.00	7	4	13.00						2683702.71	1246657.47
14435.00000000000	511.95	110.72	8.00	3.50	0.00	P			2683718.79	1246649.74	18.00	m		0.00	11	4	0.00						2683718.79	1246649.74
20729.00000000000	504.91	125.20	8.00	5.00	0.00	P			2683705.99	1246659.51	17.00	m	4	0.00	7	4	0.00						2683705.99	1246659.51
13261.00000000000	527.59	125.92	8.00	4.50	0.00	P			2683725.93	1246670.34	18.00	m	3	0.00	7	4	0.00						2683725.93	1246670.34
13913.00000000000	505.71	138.36	8.00	4.50	0.00	P			2683700.80	1246671.63	13.00	m	4	0.00	5	4	0.00						2683700.80	1246671.63
16343.00000000000	511.74	116.96	8.00	5.00	0.00	P			2683715.80	1246655.22	17.00	m	3	1.00	1	4	0.00						2683715.80	1246655.22
27280.00000000000	479.82	136.44	8.00	2.50	0.00	P			2683678.53	1246658.29	16.00	m	5	0.00	5	4	0.00						2683678.53	1246658.29
5354.00000000000	497.36	137.52	8.00	3.00	0.00	P			2683693.71	1246667.13	11.00	m	4	0.00	16	4	0.00						2683693.71	1246667.13
19985.00000000000	491.73	131.36	8.00	4.50	0.00	P			2683691.46	1246659.09	29.00	m	1	1.00	1	3	0.00		656901	0	u		2683691.46	1246659.09
17621.00000000000	498.16	127.57	8.00	6.50	0.00	P			2683698.90	1246658.60	40.00	m	3	0.00	6	3	0.00		657978	0	u	87	2683698.90	1246658.60
410.00000000000	489.36	148.00	8.00	2.00	0.00	P	2683681.8412	1246672.7982	2683681.86	1246672.89	13.00	m	4	0.00	4	4	0.00						2683681.87	1246672.89
14314.00000000000	511.70	105.02	8.00	5.00	0.00	P			2683721.12	1246644.53	19.00	m	4	1.00	1	4	0.00						2683721.12	1246644.53
669.00000000000	492.30	146.12	8.00	5.00	0.00	P	2683685.2313	1246672.7339	2683685.33	1246672.54	11.00	m		0.00	7	4	0.00						2683685.33	1246672.54
14948.00000000000	480.70	166.29	8.00	4.50	0.00	P			2683665.90	1246685.35	18.00	m	4	0.00	7	4	0.00						2683665.90	1246685.35
25867.00000000000	486.51	127.65	8.00	5.00	0.00	P			2683688.46	1246653.43	18.00	m	4	0.00	7	4	0.00						2683688.46	1246653.43
19851.00000000000	485.48	156.57	8.00	3.00	0.00	P			2683674.54	1246678.81	14.00	m	4	0.00	4	4	0.00						2683674.54	1246678.81
20213.00000000000	501.02	126.16	8.00	3.00	0.00	P			2683702.08	1246658.62	17.00	m	4	0.00	11	4	0.00						2683702.08	1246658.62
11531.00000000000	501.06	142.51	8.00	4.00	0.00	P			2683694.77	1246673.25	14.00	m	4	0.00	7	4	0.00						2683694.77	1246673.25
22605.00000000000	512.74	132.76	8.00	2.50	0.00	P			2683709.59	1246669.78	5.00	m	4	0.00	5	4	0.00						2683709.59	1246669.78
569.00000000000	491.14	144.28	8.00	4.00	0.00	P	2683684.7892	1246670.3628	2683685.12	1246670.37	30.00	m	4	0.00	9	3	0.00						2683685.12	1246670.37
18016.00000000000	478.65	170.59	8.00	3.00	0.00	P			2683662.14	1246688.27	9.00	m	3	0.00	7	4	0.00						2683662.14	1246688.27
24651.00000000000	497.79	121.22	8.00	4.00	0.00	P			2683701.42	1246652.76	13.00	m	3	0.00	18	4	0.00						2683701.42	1246652.76
17133.00000000000	531.42	125.49	8.00	3.00	0.00	P			2683729.55	1246671.68	13.00	m	4	0.00	16	4	0.00						2683729.55	1246671.68
26261.00000000000	484.23	146.41	8.00	4.00	0.00	P			2683677.99	1246669.17	23.00	m	5	0.00	2	4	0.00						2683677.99	1246669.17
27132.00000000000	470.47	156.13	8.00	2.00	0.00	P			2683661.33	1246671.68	9.00	m	5	0.00	5	4	0.00						2683661.33	1246671.68
24859.00000000000	476.05	153.33	8.00	4.00	0.00	P			2683667.57	1246671.68	14.00	m	4	1.00	1	4	0.00						2683667.57	1246671.68
22554.00000000000	512.41	134.67	8.00	4.00	0.00	P			2683708.44	1246671.34	17.00	m	4	1.00	1	4	0.00						2683708.44	1246671.34
16430.00000000000	514.73	118.05	8.00	3.00	0.00	P			2683717.98	1246657.53	23.00	m	4	0.00	18	4	0.00						2683717.98	1246657.53
14459.00000000000	513.30	109.17	8.00	4.00	0.00	P			2683720.69	1246648.96	17.00	m	3	1.00	1	4	0.00						2683720.69	1246648.96
13333.00000000000	525.86	125.49	8.00	4.00	0.00	P			2683724.58	1246669.18	9.00	m	4	0.00	7	4	0.00						2683724.58	1246669.18
21167.00000000000	478.07	150.22	8.00	3.00	0.00	P			2683670.77	1246669.81	14.00	m	3	0.00	9	4	0.00						2683670.77	1246669.81
25829.00000000000	486.03	124.03	8.00	4.00	0.00	P			2683689.65	1246649.98	10.00	m	3	0.00	16	4	0.00						2683689.65	1246649.98
24230.00000000000	478.66	140.66	8.00	2.50	0.00	P			2683675.59	1246661.53	17.00	m	4	0.00	5	4	0.00						2683675.59	1246661.53
18790.00000000000	508.21	102.15	8.00	3.00	0.00	P			2683719.30	1246640.40	17.00	m	4	0.00	5	4	0.00						2683719.30	1246640.40
25554.00000000000	471.90	153.98	8.00	3.00	0.00	P			2683663.57	1246670.40	10.00	m	3	0.00	6	4	0.00						2683663.57	1246670.40
10069.00000000000	511.10	155.99	8.00	2.50	0.00	P			2683697.70	1246689.80	9.00	m	1	1.00	1	4	0.00						2683697.70	1246689.80
6271.00000000000	487.08	176.07	8.00	3.00	0.00	P			2683667.21	1246696.96	16.00	m	3	0.00	9	4	0.00						2683667.21	1246696.96
21189.00000000000	476.11	150.51	8.00	3.00	0.00	P			2683668.89	1246669.19	17.00	m	3	0.00	6	4	0.00						2683668.89	1246669.19
7667.00000000000	505.74	174.87	8.00	2.00	0.00	P			2683684.43	1246704.27	8.00	m	5	0.00	3	4	0.00						2683684.43	1246704.26
22617.00000000000	511.82	132.21	8.00	3.00	0.00	P			2683709.02	1246668.88	15.00	m	4	0.00	5	4	0.00						2683709.02	1246668.88
18668.00000000000	509.34	118.31	8.00	2.50	0.00	P			2683713.05	1246655.34	7.00	m	3	0.00	6	4	0.00						2683713.05	1246655.34
14196.00000000000	515.09	107.53	8.00	2.50	0.00	P			2683723.03	1246648.30	13.00	m	3	0.00	5	4	0.00						2683723.03	1246648.30
21455.00000000000	486.64	142.16	8.00	1.50	0.00	P			2683682.05	1246666.46	5.00	m	3	0.00	9	4	0.00						2683682.05	1246666.46
15907.00000000000	508.00	133.41	8.00	4.50	0.00	P			2683705.06	1246668.23	13.00	m	4	0.00	7	4	0.00						2683705.06	1246668.23
1971.00000000000	488.78	159.52	8.00	4.00	0.00	P			2683676.17	1246682.93	17.00	m	4	1.00	1	4	0.00						2683676.17	1246682.93
2978.00000000000	497.69	152.34	8.00	4.00	0.00	P			2683687.36	1246680.52	25.00	m	3	0.00	9	4	0.00						2683687.36	1246680.52
12083.00000000000	507.31	151.81	8.00	3.00	0.00	P			2683696.19	1246684.36	12.00	m	4	0.00	5	4	0.00						2683696.19	1246684.36
14108.00000000000	516.63	103.17	8.00	3.00	0.00	P			2683726.36	1246645.09	11.00	m	3	0.00	7	4	0.00						2683726.36	1246645.09
27190.00000000000	471.20	155.81	8.00	2.50	0.00	P			2683662.13	1246671.71	10.00	m	4	0.00	4	4	0.00						2683662.13	1246671.72
11298.00000000000	500.51	166.94	8.00	3.00	0.00	P			2683683.31	1246694.82	29.00	m	4	0.00	9	4	0.00						2683683.31	1246694.82
14219.00000000000	514.09	107.50	8.00	3.00	0.00	P			2683722.14	1246647.82	20.00	m	3	0.00	9	4	0.00						2683722.14	1246647.82
23068.00000000000	490.15	131.16	8.00	2.00	0.00	P			2683690.13	1246658.20	6.00	m		0.00	7	4	0.00						2683690.13	1246658.20
19333.00000000000	503.72	123.69	8.00	2.00	0.00	P			2683705.61	1246657.62	14.00	m	3	0.00	9	4	0.00						2683705.60	1246657.62
24501.00000000000	489.44	130.87	8.00	5.00	0.00	P			2683689.63	1246657.63	11.00	m	4	0.00	7	4	0.00						2683689.63	1246657.63
1667.00000000000	487.98	141.52	8.00	3.00	0.00	P	2683683.4737	1246666.5228	2683683.54	1246666.49	17.00	m	4	0.00	5	4	0.00						2683683.54	1246666.49
26636.00000000000	480.07	145.51	8.00	3.50	0.00	P			2683674.67	1246666.50	26.00	m	3	0.00	6	4	0.00						2683674.67	1246666.50
26632.00000000000	480.70	145.19	8.00	5.00	0.00	P			2683675.38	1246666.50	11.00	m	3	0.00	7	4	0.00						2683675.38	1246666.50
2596.00000000000	494.98	145.28	8.00	3.00	0.00	P			2683688.10	1246672.99	23.00	m	4	0.00	1	4	0.00		658199	0	u		2683688.10	1246672.99
16851.00000000000	482.03	151.04	8.00	2.00	0.00	P			2683673.94	1246672.32	7.00	m	4	0.00	5	4	0.00						2683673.94	1246672.32
14164.00000000000	515.19	104.85	8.00	1.50	0.00	P			2683724.32	1246645.95	9.00	m	4	0.00	5	4	0.00						2683724.32	1246645.95
15919.00000000000	500.25	139.79	8.00	2.50	0.00	P			2683695.27	1246670.45	6.00	m	3	0.00	6	4	0.00						2683695.27	1246670.45
12915.00000000000	519.13	131.74	8.00	3.50	0.00	P			2683715.76	1246671.74	12.00	m	4	0.00	3	4	0.00						2683715.76	1246671.74
21201.00000000000	482.37	150.87	8.00	3.00	0.00	P			2683674.33	1246672.32	15.00	m	3	1.00	1	4	0.00						2683674.33	1246672.32
25868.00000000000	486.60	127.81	8.00	5.50	0.00	P			2683688.46	1246653.62	25.00	m	4	0.00	5	4	0.00						2683688.46	1246653.62
21835.00000000000	523.39	129.61	8.00	1.50	0.00	P			2683720.52	1246671.75	14.00	m	4	0.00	9	4	0.00						2683720.52	1246671.75
16054.00000000000	516.98	107.67	8.00	3.50	0.00	P			2683724.65	1246649.27	25.00	m	3	0.00	9	4	0.00						2683724.65	1246649.27
14255.00000000000	513.71	104.39	8.00	2.00	0.00	P			2683723.20	1246644.87	11.00	m	4	0.00	5	4	0.00						2683723.20	1246644.87
15903.00000000000	508.97	132.57	8.00	2.50	0.00	P			2683706.31	1246667.92	8.00	m	4	0.00	5	4	0.00						2683706.31	1246667.92
28343.00000000000	471.48	157.11	8.00	2.00	0.00	P			2683661.79	1246673.01	6.00	m	3	0.00	6	4	0.00						2683661.79	1246673.01
16772.00000000000	475.66	152.16	8.00	4.50	0.00	P			2683667.75	1246670.46	30.00	m	4	1.00	1	3	0.00		658325	-3175	b	37	2683667.75	1246670.46
13912.00000000000	506.23	138.25	8.00	3.50	0.00	P			2683701.31	1246671.76	13.00	m	4	0.00	6	4	0.00						2683701.31	1246671.76
21226.00000000000	485.46	150.09	8.00	4.00	0.00	P			2683677.44	1246673.01	15.00	m	3	1.00	1	4	0.00						2683677.44	1246673.01
15830.00000000000	508.72	138.56	8.00	5.00	0.00	P			2683703.40	1246673.15	15.00	m	4	1.00	1	4	0.00						2683703.40	1246673.15
10120.00000000000	506.17	163.03	8.00	2.00	0.00	P			2683690.12	1246693.88	18.00	m	5	0.00	6	4	0.00						2683690.12	1246693.88
17942.00000000000	510.19	148.13	8.00	1.50	0.00	P			2683700.41	1246682.37	7.00	m	5	0.00	5	4	0.00						2683700.41	1246682.37
25894.00000000000	485.80	129.82	8.00	3.50	0.00	P			2683686.84	1246655.05	24.00	m	4	0.00	4	4	0.00						2683686.84	1246655.05
28178.00000000000	476.23	130.63	8.00	2.00	0.00	P			2683677.93	1246651.48	7.00	m	3	0.00	5	4	0.00						2683677.93	1246651.48
18708.00000000000	510.50	113.96	8.00	4.00	0.00	P			2683716.04	1246651.97	25.00	m	4	0.00	4	4	0.00						2683716.04	1246651.98
13140.00000000000	519.20	126.74	8.00	6.00	0.00	P			2683718.07	1246667.30	12.00	m	3	0.00	7	4	0.00						2683718.07	1246667.30
16843.00000000000	481.18	152.25	8.00	2.50	0.00	P			2683672.64	1246673.02	10.00	m		0.00	5	4	0.00						2683672.64	1246673.02
17027.00000000000	530.84	121.61	8.00	3.50	0.00	P			2683730.77	1246667.95	23.00	m	4	0.00	11	4	0.00						2683730.77	1246667.95
25971.00000000000	484.74	134.66	8.00	4.00	0.00	P			2683683.72	1246658.90	24.00	m	3	1.00	1	4	0.00						2683683.72	1246658.90
1694.00000000000	488.75	141.20	8.00	15.00	0.00	P	2683684.395	1246666.5159	2683684.37	1246666.55	5.00	m	4	0.00	5	4	0.00						2683684.37	1246666.55
2501.00000000000	493.23	146.20	8.00	4.00	0.00	P			2683686.13	1246673.03	13.00	m	4	0.00	5	4	0.00						2683686.13	1246673.03
1482.00000000000	503.28	156.62	8.00	4.00	0.00	P			2683690.43	1246686.85	12.00	m	4	0.00	5	4	0.00						2683690.43	1246686.85
27293.00000000000	480.54	137.49	8.00	3.50	0.00	P			2683678.70	1246659.54	18.00	m	4	0.00	5	4	0.00						2683678.70	1246659.54
28524.00000000000	465.83	150.91	8.00	3.50	0.00	P			2683659.53	1246664.93	10.00	m	3	0.00	5	4	0.00						2683659.53	1246664.93
24824.00000000000	477.29	153.47	8.00	2.50	0.00	P			2683668.62	1246672.36	12.00	m	3	0.00	5	4	0.00						2683668.62	1246672.36
22754.00000000000	503.33	124.93	8.00	5.50	0.00	P			2683704.70	1246658.55	20.00	m	4	0.00	7	4	0.00						2683704.70	1246658.55
22566.00000000000	512.74	133.57	8.00	1.00	0.00	P			2683709.23	1246670.51	3.00	m	3	0.00	9	4	0.00						2683709.23	1246670.50
27426.00000000000	488.95	121.02	8.00	4.50	0.00	P			2683693.61	1246648.61	27.00	m	3	1.00	1	4	0.00						2683693.61	1246648.61
11428.00000000000	495.08	169.83	8.00	4.00	0.00	P			2683677.17	1246694.97	11.00	m	3	1.00	1	4	0.00						2683677.17	1246694.97
28435.00000000000	466.35	152.49	8.00	3.00	0.00	P			2683659.28	1246666.57	10.00	m	4	0.00	5	4	0.00						2683659.28	1246666.57
10669.00000000000	489.64	171.98	8.00	1.50	0.00	P			2683671.34	1246694.45	9.00	m	4	0.00	6	4	0.00						2683671.34	1246694.45
23831.00000000000	508.84	122.42	8.00	3.50	0.00	P			2683710.75	1246658.79	17.00	m	4	1.00	1	4	0.00						2683710.75	1246658.79
13999.00000000000	506.46	132.33	8.00	3.00	0.00	P			2683704.18	1246666.57	13.00	m	4	0.00	5	4	0.00						2683704.18	1246666.57
20210.00000000000	502.88	126.29	8.00	5.00	0.00	P			2683703.69	1246659.57	35.00	m	4	0.00	9	3	0.00						2683703.69	1246659.57
23302.00000000000	500.62	122.90	8.00	4.50	0.00	P			2683703.19	1246655.53	16.00	m	4	1.00	1	4	0.00						2683703.19	1246655.53
16374.00000000000	515.87	118.17	8.00	4.50	0.00	P			2683718.94	1246658.15	21.00	m	3	0.00	6	4	0.00						2683718.94	1246658.15
23484.00000000000	489.77	123.29	8.00	3.50	0.00	P			2683693.33	1246651.00	14.00	m	4	0.00	7	4	0.00						2683693.33	1246651.00
19283.00000000000	501.33	123.77	8.00	6.50	0.00	P			2683703.43	1246656.62	45.00	m	4	0.00	6	3	0.00		657964	0	u		2683703.43	1246656.62
9872.00000000000	500.76	135.62	8.00	2.00	0.00	P			2683697.60	1246666.96	8.00	m	4	0.00	5	4	0.00						2683697.60	1246666.96
22897.00000000000	513.07	134.13	8.00	5.00	0.00	P			2683709.28	1246671.15	10.00	m	4	0.00	7	4	0.00						2683709.28	1246671.15
27005.00000000000	487.08	123.00	8.00	2.50	0.00	P			2683691.05	1246649.53	13.00	m	4	0.00	16	4	0.00						2683691.05	1246649.53
25267.00000000000	487.70	128.14	8.00	2.00	0.00	P			2683689.30	1246654.41	16.00	m	4	0.00	11	4	0.00						2683689.30	1246654.41
23883.00000000000	509.10	122.50	8.00	2.00	0.00	P			2683710.95	1246658.98	3.00	m	3	0.00	7	4	0.00						2683710.95	1246658.98
16276.00000000000	511.46	113.76	8.00	2.00	0.00	P			2683716.98	1246652.23	8.00	m	3	0.00	6	4	0.00						2683716.98	1246652.23
662.00000000000	492.77	144.34	8.00	2.00	0.00	P	2683686.5495	1246671.1581	2683686.55	1246671.16	12.00	m	4	0.00	7	4	0.00						2683686.55	1246671.16
13192.00000000000	523.04	124.86	8.00	4.00	0.00	P			2683722.35	1246667.35	15.00	m	4	0.00	7	4	0.00						2683722.35	1246667.35
27820.00000000000	456.32	171.81	8.00	4.00	0.00	P			2683641.65	1246679.34	13.00	m	3	1.00	1	4	0.00						2683641.65	1246679.34
28016.00000000000	449.92	166.95	8.00	2.00	0.00	P			2683638.11	1246672.12	24.00	m	3	0.00	5	4	0.00						2683638.11	1246672.12
16392.00000000000	515.08	117.52	8.00	4.00	0.00	P			2683718.53	1246657.21	8.00	m	3	0.00	7	4	0.00						2683718.53	1246657.21
20237.00000000000	499.43	126.38	8.00	2.50	0.00	P			2683700.57	1246658.10	15.00	m	4	1.00	1	4	0.00						2683700.57	1246658.10
18955.00000000000	508.51	116.21	8.00	4.00	0.00	P			2683713.25	1246653.09	16.00	m	3	1.00	1	4	0.00						2683713.25	1246653.09
